ID,LABEL,SubClass Of,SubProperty Of,IRI,Type
MOP:0004482,S-organosilylation,organosilylation,,http://purl.obolibrary.org/obo/MOP_0004482,Class
MOP:0004483,S-trimethylsilylation,trimethylsilylation,,http://purl.obolibrary.org/obo/MOP_0004483,Class
MOP:0004484,S-triisopropylsilylation,triisopropylsilylation,,http://purl.obolibrary.org/obo/MOP_0004484,Class
MOP:0004485,S-tert-butyldiphenylsilylation,tert-butyldiphenylsilylation,,http://purl.obolibrary.org/obo/MOP_0004485,Class
MOP:0004486,S-tert-butyldimethylsilylation,tert-butyldimethylsilylation,,http://purl.obolibrary.org/obo/MOP_0004486,Class
MOP:0004487,S-thioacylation,thioacylation,,http://purl.obolibrary.org/obo/MOP_0004487,Class
MOP:0004488,S-carbothioacylation,carbothioacylation,,http://purl.obolibrary.org/obo/MOP_0004488,Class
MOP:0004489,S-univalent carbothioacylation,univalent carbothioacylation,,http://purl.obolibrary.org/obo/MOP_0004489,Class
MOP:0004490,S-divalent carbothioacylation,divalent carbothioacylation,,http://purl.obolibrary.org/obo/MOP_0004490,Class
MOP:0004491,S-carbonimidoylation,carbonimidoylation,,http://purl.obolibrary.org/obo/MOP_0004491,Class
MOP:0004492,S-thiocarbonylation,thiocarbonylation,,http://purl.obolibrary.org/obo/MOP_0004492,Class
MOP:0004493,S-(fluoren-9-ylmethoxy)carbonylation,(fluoren-9-ylmethoxy)carbonylation,,http://purl.obolibrary.org/obo/MOP_0004493,Class
MOP:0004494,S-carbonylation,carbonylation,,http://purl.obolibrary.org/obo/MOP_0004494,Class
MOP:0004495,S-cytosin-1-ylation,cytosin-1-ylation,,http://purl.obolibrary.org/obo/MOP_0004495,Class
MOP:0004496,S-thymin-1-ylation,thymin-1-ylation,,http://purl.obolibrary.org/obo/MOP_0004496,Class
MOP:0004497,S-uracil-1-ylation,uracil-1-ylation,,http://purl.obolibrary.org/obo/MOP_0004497,Class
MOP:0004498,S-morpholin-4-ylsulfonylation,morpholin-4-ylsulfonylation,,http://purl.obolibrary.org/obo/MOP_0004498,Class
MOP:0004499,S-acetohydrazonoylation,acetohydrazonoylation,,http://purl.obolibrary.org/obo/MOP_0004499,Class
MOP:0004500,S-2-hydroxyethylation,2-hydroxyethylation,,http://purl.obolibrary.org/obo/MOP_0004500,Class
MOP:0004501,S-aminosulfinylation,aminosulfinylation,,http://purl.obolibrary.org/obo/MOP_0004501,Class
MOP:0004502,S-disiloxanylation,disiloxanylation,,http://purl.obolibrary.org/obo/MOP_0004502,Class
MOP:0004503,"S-disiloxane-1,3-diylation","disiloxane-1,3-diylation",,http://purl.obolibrary.org/obo/MOP_0004503,Class
MOP:0004504,S-azinoylation,azinoylation,,http://purl.obolibrary.org/obo/MOP_0004504,Class
MOP:0004505,S-azonoylation,azonoylation,,http://purl.obolibrary.org/obo/MOP_0004505,Class
MOP:0004506,S-phosphorothioylation,phosphorothioylation,,http://purl.obolibrary.org/obo/MOP_0004506,Class
MOP:0004507,S-phosphonothioylation,phosphonothioylation,,http://purl.obolibrary.org/obo/MOP_0004507,Class
MOP:0004508,S-arsonoylation,arsonoylation,,http://purl.obolibrary.org/obo/MOP_0004508,Class
MOP:0004509,S-arsinoylation,arsinoylation,,http://purl.obolibrary.org/obo/MOP_0004509,Class
MOP:0004510,S-stiborylation,stiborylation,,http://purl.obolibrary.org/obo/MOP_0004510,Class
MOP:0004511,S-sulfamoylation,sulfamoylation,,http://purl.obolibrary.org/obo/MOP_0004511,Class
MOP:0004512,S-S-aminosulfinimidoylation,S-aminosulfinimidoylation,,http://purl.obolibrary.org/obo/MOP_0004512,Class
MOP:0004513,S-S-aminosulfonimidoylation,S-aminosulfonimidoylation,,http://purl.obolibrary.org/obo/MOP_0004513,Class
MOP:0004514,S-chlorylation,chlorylation,,http://purl.obolibrary.org/obo/MOP_0004514,Class
MOP:0004515,S-chlorosylation,chlorosylation,,http://purl.obolibrary.org/obo/MOP_0004515,Class
MOP:0004516,S-perchlorylation,perchlorylation,,http://purl.obolibrary.org/obo/MOP_0004516,Class
MOP:0004517,S-bromosylation,bromosylation,,http://purl.obolibrary.org/obo/MOP_0004517,Class
MOP:0004518,S-bromylation,bromylation,,http://purl.obolibrary.org/obo/MOP_0004518,Class
MOP:0004519,S-perbromylation,perbromylation,,http://purl.obolibrary.org/obo/MOP_0004519,Class
MOP:0004520,S-iodosylation,iodosylation,,http://purl.obolibrary.org/obo/MOP_0004520,Class
MOP:0004521,S-iodylation,iodylation,,http://purl.obolibrary.org/obo/MOP_0004521,Class
MOP:0004522,S-periodylation,periodylation,,http://purl.obolibrary.org/obo/MOP_0004522,Class
MOP:0004523,S-fluorosylation,fluorosylation,,http://purl.obolibrary.org/obo/MOP_0004523,Class
MOP:0004524,S-sulfonylation,sulfonylation,,http://purl.obolibrary.org/obo/MOP_0004524,Class
MOP:0004525,S-acetoxysulfonylation,acetoxysulfonylation,,http://purl.obolibrary.org/obo/MOP_0004525,Class
MOP:0004526,S-sulfonothioylation,sulfonothioylation,,http://purl.obolibrary.org/obo/MOP_0004526,Class
MOP:0004527,S-sulfinothioylation,sulfinothioylation,,http://purl.obolibrary.org/obo/MOP_0004527,Class
MOP:0004528,S-sulfonodithioylation,sulfonodithioylation,,http://purl.obolibrary.org/obo/MOP_0004528,Class
MOP:0004529,S-trioxidanylation,trioxidanylation,,http://purl.obolibrary.org/obo/MOP_0004529,Class
MOP:0004530,S-trioxidanediylation,trioxidanediylation,,http://purl.obolibrary.org/obo/MOP_0004530,Class
MOP:0004531,S-heterocyclylation,heterocyclylation,,http://purl.obolibrary.org/obo/MOP_0004531,Class
MOP:0004532,S-phosphoramidochloridoylation,phosphoramidochloridoylation,,http://purl.obolibrary.org/obo/MOP_0004532,Class
MOP:0004533,S-S-aminosulfonodiimidoylation,S-aminosulfonodiimidoylation,,http://purl.obolibrary.org/obo/MOP_0004533,Class
MOP:0004534,S-aminosulfanylation,aminosulfanylation,,http://purl.obolibrary.org/obo/MOP_0004534,Class
MOP:0004535,S-sulfinylation,sulfinylation,,http://purl.obolibrary.org/obo/MOP_0004535,Class
MOP:0004536,S-arsorylation,arsorylation,,http://purl.obolibrary.org/obo/MOP_0004536,Class
MOP:0004537,S-azanediidylation,azanediidylation,,http://purl.obolibrary.org/obo/MOP_0004537,Class
MOP:0004538,S-sulfinimidoylation,sulfinimidoylation,,http://purl.obolibrary.org/obo/MOP_0004538,Class
MOP:0004539,,,,http://purl.obolibrary.org/obo/MOP_0004539,Class
MOP:0004540,S-tosylation,tosylation,,http://purl.obolibrary.org/obo/MOP_0004540,Class
MOP:0004541,S-brosylation,brosylation,,http://purl.obolibrary.org/obo/MOP_0004541,Class
MOP:0004542,S-nosylation,nosylation,,http://purl.obolibrary.org/obo/MOP_0004542,Class
MOP:0004544,S-indolylamination,indolylamination,,http://purl.obolibrary.org/obo/MOP_0004544,Class
MOP:0004545,S-indol-1-ylation,indol-1-ylation,,http://purl.obolibrary.org/obo/MOP_0004545,Class
MOP:0004546,S-indol-2-ylation,indol-2-ylation,,http://purl.obolibrary.org/obo/MOP_0004546,Class
MOP:0004547,S-indol-3-ylation,indol-3-ylation,,http://purl.obolibrary.org/obo/MOP_0004547,Class
MOP:0004548,S-N-oxindolylation,N-oxindolylation,,http://purl.obolibrary.org/obo/MOP_0004548,Class
MOP:0004549,S-alkylamination,alkylamination,,http://purl.obolibrary.org/obo/MOP_0004549,Class
MOP:0004550,S-halogenation,halogenation,,http://purl.obolibrary.org/obo/MOP_0004550,Class
MOP:0004551,S-bromination,bromination,,http://purl.obolibrary.org/obo/MOP_0004551,Class
MOP:0004552,S-chlorination,chlorination,,http://purl.obolibrary.org/obo/MOP_0004552,Class
MOP:0004553,S-fluorination,fluorination,,http://purl.obolibrary.org/obo/MOP_0004553,Class
MOP:0004554,S-iodination,iodination,,http://purl.obolibrary.org/obo/MOP_0004554,Class
MOP:0004555,S-imination,imination,,http://purl.obolibrary.org/obo/MOP_0004555,Class
MOP:0004556,S-nitration,nitration,,http://purl.obolibrary.org/obo/MOP_0004556,Class
MOP:0004557,S-hydroxyamination,hydroxyamination,,http://purl.obolibrary.org/obo/MOP_0004557,Class
MOP:0004558,S-thioxonation,thioxonation,,http://purl.obolibrary.org/obo/MOP_0004558,Class
MOP:0004559,S-sulfonation,sulfonation,,http://purl.obolibrary.org/obo/MOP_0004559,Class
MOP:0004560,S-selenonation,selenonation,,http://purl.obolibrary.org/obo/MOP_0004560,Class
MOP:0005000,C-borylation,borylation,,http://purl.obolibrary.org/obo/MOP_0005000,Class
MOP:0005001,C-methanidylation,methanidylation,,http://purl.obolibrary.org/obo/MOP_0005001,Class
MOP:0005002,C-azaniumylation,azaniumylation,,http://purl.obolibrary.org/obo/MOP_0005002,Class
MOP:0005003,C-formylation,formylation,,http://purl.obolibrary.org/obo/MOP_0005003,Class
MOP:0005004,C-acetonylation,acetonylation,,http://purl.obolibrary.org/obo/MOP_0005004,Class
MOP:0005005,C-L-cystylation,L-cystylation,,http://purl.obolibrary.org/obo/MOP_0005005,Class
MOP:0005006,C-L-cystinylation,L-cystinylation,,http://purl.obolibrary.org/obo/MOP_0005006,Class
MOP:0005007,C-D-cystylation,D-cystylation,,http://purl.obolibrary.org/obo/MOP_0005007,Class
MOP:0005008,C-cystinylation,cystinylation,,http://purl.obolibrary.org/obo/MOP_0005008,Class
MOP:0005009,C-cystylation,cystylation,,http://purl.obolibrary.org/obo/MOP_0005009,Class
MOP:0005010,C-cysteinylation,cysteinylation,,http://purl.obolibrary.org/obo/MOP_0005010,Class
MOP:0005011,C-L-cysteinylation,L-cysteinylation,,http://purl.obolibrary.org/obo/MOP_0005011,Class
MOP:0005012,C-D-cysteinylation,D-cysteinylation,,http://purl.obolibrary.org/obo/MOP_0005012,Class
MOP:0005013,C-cystein-S-ylation,cystein-S-ylation,,http://purl.obolibrary.org/obo/MOP_0005013,Class
MOP:0005014,C-D-cystein-S-ylation,D-cystein-S-ylation,,http://purl.obolibrary.org/obo/MOP_0005014,Class
MOP:0005015,C-L-cystein-S-ylation,L-cystein-S-ylation,,http://purl.obolibrary.org/obo/MOP_0005015,Class
MOP:0005016,C-methionylation,methionylation,,http://purl.obolibrary.org/obo/MOP_0005016,Class
MOP:0005017,C-L-methionylation,L-methionylation,,http://purl.obolibrary.org/obo/MOP_0005017,Class
MOP:0005018,C-N-formyl-L-methionylation,N-formyl-L-methionylation,,http://purl.obolibrary.org/obo/MOP_0005018,Class
MOP:0005019,C-D-methionylation,D-methionylation,,http://purl.obolibrary.org/obo/MOP_0005019,Class
MOP:0005020,C-(R)-lipoylation,(R)-lipoylation,,http://purl.obolibrary.org/obo/MOP_0005020,Class
MOP:0005021,C-(S)-lipoylation,(S)-lipoylation,,http://purl.obolibrary.org/obo/MOP_0005021,Class
MOP:0005022,C-lipoylation,lipoylation,,http://purl.obolibrary.org/obo/MOP_0005022,Class
MOP:0005023,C-(R)-dihydrolipoylation,(R)-dihydrolipoylation,,http://purl.obolibrary.org/obo/MOP_0005023,Class
MOP:0005024,C-(S)-dihydrolipoylation,(S)-dihydrolipoylation,,http://purl.obolibrary.org/obo/MOP_0005024,Class
MOP:0005025,C-alpha-sialoylation,alpha-sialoylation,,http://purl.obolibrary.org/obo/MOP_0005025,Class
MOP:0005026,C-beta-sialoylation,beta-sialoylation,,http://purl.obolibrary.org/obo/MOP_0005026,Class
MOP:0005027,C-glyceroylation,glyceroylation,,http://purl.obolibrary.org/obo/MOP_0005027,Class
MOP:0005028,C-carboacylation,carboacylation,,http://purl.obolibrary.org/obo/MOP_0005028,Class
MOP:0005029,C-univalent carboacylation,univalent carboacylation,,http://purl.obolibrary.org/obo/MOP_0005029,Class
MOP:0005030,C-acetylation,acetylation,,http://purl.obolibrary.org/obo/MOP_0005030,Class
MOP:0005031,C-alpha-aminoacylation,alpha-aminoacylation,,http://purl.obolibrary.org/obo/MOP_0005031,Class
MOP:0005032,C-alanylation,alanylation,,http://purl.obolibrary.org/obo/MOP_0005032,Class
MOP:0005033,C-L-alanylation,L-alanylation,,http://purl.obolibrary.org/obo/MOP_0005033,Class
MOP:0005034,C-D-alanylation,D-alanylation,,http://purl.obolibrary.org/obo/MOP_0005034,Class
MOP:0005035,C-alpha-aspartylation,alpha-aspartylation,,http://purl.obolibrary.org/obo/MOP_0005035,Class
MOP:0005036,C-L-alpha-aspartylation,L-alpha-aspartylation,,http://purl.obolibrary.org/obo/MOP_0005036,Class
MOP:0005037,C-D-alpha-aspartylation,D-alpha-aspartylation,,http://purl.obolibrary.org/obo/MOP_0005037,Class
MOP:0005038,C-alpha-glutamylation,alpha-glutamylation,,http://purl.obolibrary.org/obo/MOP_0005038,Class
MOP:0005039,C-L-alpha-glutamylation,L-alpha-glutamylation,,http://purl.obolibrary.org/obo/MOP_0005039,Class
MOP:0005040,C-D-alpha-glutamylation,D-alpha-glutamylation,,http://purl.obolibrary.org/obo/MOP_0005040,Class
MOP:0005041,C-pteroylglutamylation,pteroylglutamylation,,http://purl.obolibrary.org/obo/MOP_0005041,Class
MOP:0005042,C-phenylalanylation,phenylalanylation,,http://purl.obolibrary.org/obo/MOP_0005042,Class
MOP:0005043,C-L-phenylalanylation,L-phenylalanylation,,http://purl.obolibrary.org/obo/MOP_0005043,Class
MOP:0005044,C-D-phenylalanylation,D-phenylalanylation,,http://purl.obolibrary.org/obo/MOP_0005044,Class
MOP:0005045,C-glycylation,glycylation,,http://purl.obolibrary.org/obo/MOP_0005045,Class
MOP:0005046,C-histidylation,histidylation,,http://purl.obolibrary.org/obo/MOP_0005046,Class
MOP:0005047,C-L-histidylation,L-histidylation,,http://purl.obolibrary.org/obo/MOP_0005047,Class
MOP:0005048,C-D-histidylation,D-histidylation,,http://purl.obolibrary.org/obo/MOP_0005048,Class
MOP:0005049,C-isoleucylation,isoleucylation,,http://purl.obolibrary.org/obo/MOP_0005049,Class
MOP:0005050,C-L-isoleucylation,L-isoleucylation,,http://purl.obolibrary.org/obo/MOP_0005050,Class
MOP:0005051,C-D-isoleucylation,D-isoleucylation,,http://purl.obolibrary.org/obo/MOP_0005051,Class
MOP:0005052,C-lysylation,lysylation,,http://purl.obolibrary.org/obo/MOP_0005052,Class
MOP:0005053,C-L-lysylation,L-lysylation,,http://purl.obolibrary.org/obo/MOP_0005053,Class
MOP:0005054,C-deoxyhypusinylation,deoxyhypusinylation,,http://purl.obolibrary.org/obo/MOP_0005054,Class
MOP:0005055,C-D-lysylation,D-lysylation,,http://purl.obolibrary.org/obo/MOP_0005055,Class
MOP:0005056,C-leucylation,leucylation,,http://purl.obolibrary.org/obo/MOP_0005056,Class
MOP:0005057,C-L-leucylation,L-leucylation,,http://purl.obolibrary.org/obo/MOP_0005057,Class
MOP:0005058,C-D-leucylation,D-leucylation,,http://purl.obolibrary.org/obo/MOP_0005058,Class
MOP:0005059,C-asparaginylation,asparaginylation,,http://purl.obolibrary.org/obo/MOP_0005059,Class
MOP:0005060,C-L-asparaginylation,L-asparaginylation,,http://purl.obolibrary.org/obo/MOP_0005060,Class
MOP:0005061,C-D-asparaginylation,D-asparaginylation,,http://purl.obolibrary.org/obo/MOP_0005061,Class
MOP:0005062,C-prolylation,prolylation,,http://purl.obolibrary.org/obo/MOP_0005062,Class
MOP:0005063,C-L-prolylation,L-prolylation,,http://purl.obolibrary.org/obo/MOP_0005063,Class
MOP:0005064,C-D-prolylation,D-prolylation,,http://purl.obolibrary.org/obo/MOP_0005064,Class
MOP:0005065,C-glutaminylation,glutaminylation,,http://purl.obolibrary.org/obo/MOP_0005065,Class
MOP:0005066,C-L-glutaminylation,L-glutaminylation,,http://purl.obolibrary.org/obo/MOP_0005066,Class
MOP:0005067,C-D-glutaminylation,D-glutaminylation,,http://purl.obolibrary.org/obo/MOP_0005067,Class
MOP:0005068,C-serylation,serylation,,http://purl.obolibrary.org/obo/MOP_0005068,Class
MOP:0005069,C-L-serylation,L-serylation,,http://purl.obolibrary.org/obo/MOP_0005069,Class
MOP:0005070,C-D-serylation,D-serylation,,http://purl.obolibrary.org/obo/MOP_0005070,Class
MOP:0005071,C-threonylation,threonylation,,http://purl.obolibrary.org/obo/MOP_0005071,Class
MOP:0005072,C-L-threonylation,L-threonylation,,http://purl.obolibrary.org/obo/MOP_0005072,Class
MOP:0005073,C-D-threonylation,D-threonylation,,http://purl.obolibrary.org/obo/MOP_0005073,Class
MOP:0005074,C-selenocysteinylation,selenocysteinylation,,http://purl.obolibrary.org/obo/MOP_0005074,Class
MOP:0005075,C-L-selenocysteinylation,L-selenocysteinylation,,http://purl.obolibrary.org/obo/MOP_0005075,Class
MOP:0005076,C-D-selenocysteinylation,D-selenocysteinylation,,http://purl.obolibrary.org/obo/MOP_0005076,Class
MOP:0005077,C-valylation,valylation,,http://purl.obolibrary.org/obo/MOP_0005077,Class
MOP:0005078,C-L-valylation,L-valylation,,http://purl.obolibrary.org/obo/MOP_0005078,Class
MOP:0005079,C-D-valylation,D-valylation,,http://purl.obolibrary.org/obo/MOP_0005079,Class
MOP:0005080,C-tryptophylation,tryptophylation,,http://purl.obolibrary.org/obo/MOP_0005080,Class
MOP:0005081,C-L-tryptophylation,L-tryptophylation,,http://purl.obolibrary.org/obo/MOP_0005081,Class
MOP:0005082,C-D-tryptophylation,D-tryptophylation,,http://purl.obolibrary.org/obo/MOP_0005082,Class
MOP:0005083,C-tyrosylation,tyrosylation,,http://purl.obolibrary.org/obo/MOP_0005083,Class
MOP:0005084,C-L-tyrosylation,L-tyrosylation,,http://purl.obolibrary.org/obo/MOP_0005084,Class
MOP:0005085,C-D-tyrosylation,D-tyrosylation,,http://purl.obolibrary.org/obo/MOP_0005085,Class
MOP:0005086,C-arginylation,arginylation,,http://purl.obolibrary.org/obo/MOP_0005086,Class
MOP:0005087,C-L-arginylation,L-arginylation,,http://purl.obolibrary.org/obo/MOP_0005087,Class
MOP:0005088,C-D-arginylation,D-arginylation,,http://purl.obolibrary.org/obo/MOP_0005088,Class
MOP:0005089,C-benzoylation,benzoylation,,http://purl.obolibrary.org/obo/MOP_0005089,Class
MOP:0005090,C-beta-aspartylation,beta-aspartylation,,http://purl.obolibrary.org/obo/MOP_0005090,Class
MOP:0005091,C-D-beta-aspartylation,D-beta-aspartylation,,http://purl.obolibrary.org/obo/MOP_0005091,Class
MOP:0005092,C-L-beta-aspartylation,L-beta-aspartylation,,http://purl.obolibrary.org/obo/MOP_0005092,Class
MOP:0005093,C-biotinylation,biotinylation,,http://purl.obolibrary.org/obo/MOP_0005093,Class
MOP:0005094,C-butyrylation,butyrylation,,http://purl.obolibrary.org/obo/MOP_0005094,Class
MOP:0005095,C-carbamoylation,carbamoylation,,http://purl.obolibrary.org/obo/MOP_0005095,Class
MOP:0005096,C-C-aminocarbonohydrazonoylation,C-aminocarbonohydrazonoylation,,http://purl.obolibrary.org/obo/MOP_0005096,Class
MOP:0005097,C-2-(aminomethylidene)hydrazinylation,2-(aminomethylidene)hydrazinylation,,http://purl.obolibrary.org/obo/MOP_0005097,Class
MOP:0005098,C-carbamoylcarbamoylation,carbamoylcarbamoylation,,http://purl.obolibrary.org/obo/MOP_0005098,Class
MOP:0005099,C-carbamothioylation,carbamothioylation,,http://purl.obolibrary.org/obo/MOP_0005099,Class
MOP:0005100,C-acetylazanediylation,acetylazanediylation,,http://purl.obolibrary.org/obo/MOP_0005100,Class
MOP:0005101,C-oxamoylation,oxamoylation,,http://purl.obolibrary.org/obo/MOP_0005101,Class
MOP:0005102,C-cholylation,cholylation,,http://purl.obolibrary.org/obo/MOP_0005102,Class
MOP:0005103,C-enoylation,enoylation,,http://purl.obolibrary.org/obo/MOP_0005103,Class
MOP:0005104,C-fatty-acylation,fatty-acylation,,http://purl.obolibrary.org/obo/MOP_0005104,Class
MOP:0005105,C-arachidonoylation,arachidonoylation,,http://purl.obolibrary.org/obo/MOP_0005105,Class
MOP:0005106,C-arachidoylation,arachidoylation,,http://purl.obolibrary.org/obo/MOP_0005106,Class
MOP:0005107,C-behenoylation,behenoylation,,http://purl.obolibrary.org/obo/MOP_0005107,Class
MOP:0005108,C-cerotoylation,cerotoylation,,http://purl.obolibrary.org/obo/MOP_0005108,Class
MOP:0005109,C-decanoylation,decanoylation,,http://purl.obolibrary.org/obo/MOP_0005109,Class
MOP:0005110,C-dodecenoylation,dodecenoylation,,http://purl.obolibrary.org/obo/MOP_0005110,Class
MOP:0005111,C-eleostearoylation,eleostearoylation,,http://purl.obolibrary.org/obo/MOP_0005111,Class
MOP:0005112,C-mycolylation,mycolylation,,http://purl.obolibrary.org/obo/MOP_0005112,Class
MOP:0005113,C-nervonoylation,nervonoylation,,http://purl.obolibrary.org/obo/MOP_0005113,Class
MOP:0005114,C-octanoylation,octanoylation,,http://purl.obolibrary.org/obo/MOP_0005114,Class
MOP:0005115,C-palmitoleoylation,palmitoleoylation,,http://purl.obolibrary.org/obo/MOP_0005115,Class
MOP:0005116,C-palmitoylation,palmitoylation,,http://purl.obolibrary.org/obo/MOP_0005116,Class
MOP:0005117,C-stearoylation,stearoylation,,http://purl.obolibrary.org/obo/MOP_0005117,Class
MOP:0005118,C-undecanoylation,undecanoylation,,http://purl.obolibrary.org/obo/MOP_0005118,Class
MOP:0005119,C-valerylation,valerylation,,http://purl.obolibrary.org/obo/MOP_0005119,Class
MOP:0005120,C-hexanoylation,hexanoylation,,http://purl.obolibrary.org/obo/MOP_0005120,Class
MOP:0005121,C-heptanoylation,heptanoylation,,http://purl.obolibrary.org/obo/MOP_0005121,Class
MOP:0005122,C-nonanoylation,nonanoylation,,http://purl.obolibrary.org/obo/MOP_0005122,Class
MOP:0005123,C-lauroylation,lauroylation,,http://purl.obolibrary.org/obo/MOP_0005123,Class
MOP:0005124,C-myristoylation,myristoylation,,http://purl.obolibrary.org/obo/MOP_0005124,Class
